"","id_parcelle","code_parcelle","region_biogeo","Soil_Sand_content","Soil_Nitrogen","Soil_Ph_h2o","Soil_Bulk_density","temp_moy_an","temp_range_an","precip_an","xPCA_pays","ShannonCultureTOT","Bordure_Adj_BandeHerbeuse","Bordure_Adj_Zone_humide","Bordure_Adj_Prairie","Bordure_Adj_Autres","Bordure_Adj_HaieBois","Bordure_Adj_BatiRoute","Bordure_Adj_Culture","clust"
"312","316","ENI_Limousin_10","MC",1.54609492733143,-0.219387816258566,-1.05948740839728,-0.592275163527687,-0.387834986285737,0.227112217894079,1.61517605476639,-0.421457110792212,-1.90626315598374,0.573327487242403,-0.469213923698181,1.573332974449,-0.163615054934373,1.4228367937674,0.78004633083452,-0.991638620225772,"1"
"313","317","ENI_Limousin_07","MC",2.0069726973206,-0.362337688126365,-1.89205841151427,-0.916514797171589,-0.581411323924997,0.227112217894079,1.05532446057199,-0.447717959472575,-0.965862537975336,-0.457121963948044,4.27604387068342,3.54623372877345,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"1"
"314","318","ENI_Limousin_12","MC",1.77141294821502,-0.769195015750099,-0.821609978935284,0.380443737404018,-0.0652077568869699,0.264426024317477,1.18393901599503,-0.247118350778191,-1.150230374418,0.573327487242403,-0.469213923698181,1.573332974449,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"2"
"315","319","ENI_Limousin_01","MC",1.68947912243917,1.12214175050078,0.367777168374704,0.70468337104792,-0.323309540405983,0.227112217894079,0.29876825220118,-0.601558738030371,-1.82778228918201,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,-1.27958338998963,1.00655047917654,"2"
"316","320","ENI_Limousin_03","MC",2.10426911542942,-0.516283703983994,-0.345855120011289,0.0562041037601164,-0.129733202766723,0.227112217894079,1.21420126432986,-0.895305761973129,-0.959874806464422,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"2"
"317","321","27223cerfrancenm01","BPN",-0.876073797167188,1.60597208605332,-0.345855120011289,0.380443737404018,-0.904038553323764,-1.22812623261843,0.450079493875342,1.6982504509496,0.546905184472437,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,-1.27958338998963,1.00655047917654,"3"
"318","322","MP_GASC_AD_V1","ZSO",-0.840227748390253,-0.45030684004501,1.2003481714917,0.0562041037601164,1.16077571482834,0.488308862857863,-0.593968073676375,0.140465194795904,1.23845769272796,0.573327487242403,-0.469213923698181,1.573332974449,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"3"
"319","323","MP_GASC_AD_M1","ZSO",0.260758035472756,-0.560268279943317,-1.53524226732128,-0.268035529883785,1.03172482306884,0.749505507821646,1.13098008140907,-0.17405495325828,-0.114074350751476,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"2"
"320","324","MP_GAR_AV_S3","ZSO",0.373417045914552,-0.868160311658575,1.2003481714917,-0.105915713061834,1.2253011607081,0.861446927091838,-1.25217197495898,-1.14788302443698,1.22430615642352,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,-1.27958338998963,-0.991638620225772,"2"
"321","325","AQ007","ZSO",3.2206174916254,-1.37398293519079,0.962470742029699,-0.105915713061834,1.09625026894859,0.00322937935369396,0.654349670135461,-1.24433606071696,-1.3387183522347,-0.457121963948044,-0.469213923698181,1.573332974449,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"2"
"322","326","LR_V_30_3","ZM",0.531665580210408,-0.226214562721777,0.388548670910213,-0.090514696783457,2.06413195714489,-0.407222491303679,-0.775541563685369,-1.44207365700029,0.516316132406333,-0.697928167965056,-0.469213923698181,-0.339082481607156,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"2"
"323","327","BOURG21BH","ZNE",-1.03994144871889,0.858234294744839,1.2003481714917,-0.430155346705736,-0.839513107444011,0.562936475704658,0.835923160144455,0.481794625592311,0.493352090827447,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"3"
"324","328","BOURG10MA","BRSJ",-0.604667999284679,1.51800293413468,-1.53524226732128,-0.916514797171589,0.12836858075229,1.01070215278543,1.47899593725964,-0.693286255349687,-1.08019879699957,-0.457121963948044,-0.469213923698181,1.573332974449,-0.163615054934373,-0.701510062665263,-1.27958338998963,1.00655047917654,"1"
"325","329","BOURG03VI","ZNE",-1.10651268216177,0.770265142826194,1.2003481714917,0.380443737404018,-0.387834986285737,0.52562266928126,-1.13868854370336,-1.06218434219745,-0.671754926358414,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"326","330","BOURG22BH","ZNE",-1.27038033371347,0.726280566866871,0.605654597836702,-0.430155346705736,-0.839513107444011,0.562936475704658,0.185284820945559,1.80398397285682,-0.913454613184716,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"327","331","PIC06","BPN",-0.988732807608984,0.451376967121105,0.367777168374704,1.02892300469182,-0.904038553323764,-0.220653459186692,-0.556140263257834,1.32769036280924,1.02814684037281,0.573327487242403,-0.469213923698181,-0.399567779875448,6.10050419112449,-0.701510062665263,-1.27958338998963,-0.991638620225772,"3"
"328","332","AQ010","ZSO",0.936712098123533,1.1661263264601,-0.583732549473287,-0.105915713061834,1.09625026894859,-0.407222491303679,0.192850383029267,-2.02519405404326,-0.0859513113925968,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"2"
"329","333","BOURG13MA","BRSJ",-0.33326220140217,-1.08808319145519,-0.464793834742288,-0.105915713061834,-0.0652077568869699,0.898760733515236,0.200415945112975,0.251621336871703,0.623262031611008,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"330","334","BOURG14MA","BRSJ",-0.102823316407586,0.627315270958395,-0.940548693666283,-0.105915713061834,-0.0652077568869699,0.936074539938634,0.730005290972542,0.757736895749452,0.832760716505701,-0.457121963948044,1.90341497349262,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"3"
"331","335","BOURG07VI","BRSJ",0.235153714917802,0.418388535151613,-1.29736483785928,0.380443737404018,-0.25878409452623,0.898760733515236,-0.442656832002213,-1.05202211711613,-1.09795836637764,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"2"
"332","336","PIC07","BPN",-0.47664639650991,1.82589496584994,0.248838453643706,0.542563554225969,-0.839513107444011,-0.183339652763294,-0.798238249936493,2.02258556089103,0.324453421651637,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"333","337","PIC05","BPN",-0.855590340723225,-0.351341544136534,0.8435320272987,1.02892300469182,-0.904038553323764,-0.369908684880282,-0.783107125769077,0.973996132047145,0.0838034739435812,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"334","338","LR_M_66_1","ZSO",0.250516307250775,-0.901148743628067,1.43822560095369,0.0562041037601164,1.09625026894859,1.15995737847902,0.0491047034388132,0.840188053725917,0.451918502912373,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"335","339","AQ022","ZSO",3.53299020239584,-1.37398293519079,0.129899738912707,0.218323920582067,1.09625026894859,-0.929615781231246,0.77539866347479,-0.392887821667837,-1.89517229588171,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"2"
"336","340","76332CA7602","BPN",1.42831505277864,-1.11007547943485,1.3192868862227,-1.40287424763744,-0.387834986285737,-0.929615781231246,-0.904156119108407,-1.65631618324107,0.586256980768377,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"2"
"337","341","PIC03","BPN",-0.794139971391336,-0.538275991963655,0.724593312567701,1.02892300469182,-0.968563999203517,-0.519163910573872,-0.049247603649392,0.772921732277321,0.564408568569861,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
