"","id_parc_an","id_parcelle","annee","forbs_100","graminoid_100","annual_100","perennial_100","indigenous_100","neophytes_100","rich_sp","shannon","invsimp","simpson","nat_val_100","agrotolerant_100","messicole_100","not_messicole_100","seed_prone_100","other_seeds_100","weeds_100","not_weeds_100"
"1384","FC07 GEVRY_2013",402,2013,90.3225806451613,9.67741935483871,6.45161290322581,93.5483870967742,100,0,17,0.615898219018875,1.45592303138092,0.313150504218952,54.8387096774194,45.1612903225806,0,100,9.67741935483871,90.3225806451613,NA,NA
"1385","FC07 GEVRY_2014",402,2014,82.6086956521739,17.3913043478261,34.7826086956522,65.2173913043478,97.8260869565217,2.17391304347826,17,0.579471737374056,1.43703061663325,0.304120602285528,52.1739130434783,47.8260869565217,0,100,28.2608695652174,71.7391304347826,NA,NA
"1386","FC07 GEVRY_2015",402,2015,79.1666666666667,20.8333333333333,31.25,68.75,100,0,12,0.578831678153936,1.43913769569807,0.305139457475653,41.6666666666667,58.3333333333333,0,100,20.8333333333333,79.1666666666667,NA,NA
"1387","FC07 GEVRY_2016",402,2016,63.4146341463415,36.5853658536585,18.2926829268293,81.7073170731707,100,0,23,0.674501166064542,1.48000946448747,0.324328645191264,78.0487804878049,21.9512195121951,0,100,36.5853658536585,63.4146341463415,NA,NA
"1388","FC07 GEVRY_2017",402,2017,63.013698630137,36.986301369863,20.5479452054795,79.4520547945205,97.2602739726027,2.73972602739726,22,0.649202396139979,1.4679968172455,0.31879961301526,61.6438356164384,38.3561643835616,0,100,36.986301369863,63.013698630137,NA,NA
"1389","FC07 GEVRY_2018",402,2018,70.9090909090909,29.0909090909091,23.6363636363636,76.3636363636364,98.1818181818182,1.81818181818182,20,0.607002472453402,1.4467192817258,0.308780899908172,61.8181818181818,38.1818181818182,0,100,29.0909090909091,70.9090909090909,NA,NA
"1390","FC08 CHEMIN_2013",414,2013,75,25,2.5,97.5,100,0,11,0.563378628567361,1.44088833752186,0.305983694947609,55,45,0,100,25,75,NA,NA
"1391","FC08 CHEMIN_2014",414,2014,58.6206896551724,41.3793103448276,3.44827586206897,96.551724137931,100,0,11,0.535854713546948,1.42789674324015,0.299669247980196,51.7241379310345,48.2758620689655,0,100,44.8275862068966,55.1724137931034,NA,NA
"1392","FC08 CHEMIN_2015",414,2015,53.1914893617021,46.8085106382979,25.531914893617,74.468085106383,97.8723404255319,2.12765957446809,15,0.58312529254311,1.44864435696158,0.309699447490742,37.7777777777778,62.2222222222222,0,100,51.063829787234,48.936170212766,NA,NA
"1393","FC08 CHEMIN_2016",414,2016,34.9206349206349,65.0793650793651,17.4603174603175,82.5396825396825,100,0,19,0.626933424900277,1.46718754758289,0.318423877269512,77.7777777777778,22.2222222222222,0,100,69.8412698412698,30.1587301587302,NA,NA
"1394","FC08 CHEMIN_2017",414,2017,45,55,10,90,100,0,11,0.564361899784842,1.44007959559738,0.305593938656444,65,35,0,100,60,40,NA,NA
"1395","FC08 CHEMIN_2018",414,2018,100,0,0,100,100,0,4,0.478627381490641,1.40290685618414,0.287194302606826,100,0,0,100,0,100,NA,NA
"1396","FC09 MARNAY_2013",401,2013,36.9565217391304,63.0434782608696,17.3913043478261,82.6086956521739,100,0,15,0.57756074038113,1.43633542215435,0.303783792715976,71.7391304347826,28.2608695652174,0,100,63.0434782608696,36.9565217391304,NA,NA
"1397","FC09 MARNAY_2014",401,2014,45.7142857142857,54.2857142857143,5.71428571428571,94.2857142857143,100,0,8,0.540025415287393,1.42330670961366,0.297410745522699,65.7142857142857,34.2857142857143,0,100,60,40,NA,NA
"1398","FC09 MARNAY_2015",401,2015,36.3636363636364,63.6363636363636,3.03030303030303,96.969696969697,100,0,8,0.533720622073836,1.42078501817792,0.296163749472497,69.6969696969697,30.3030303030303,0,100,66.6666666666667,33.3333333333333,NA,NA
"1399","FC09 MARNAY_2016",401,2016,36.5384615384615,63.4615384615385,15.3846153846154,84.6153846153846,94.2307692307692,5.76923076923077,15,0.588197313388344,1.4426838350928,0.306847435539696,67.3076923076923,32.6923076923077,0,100,65.3846153846154,34.6153846153846,NA,NA
"1400","FC09 MARNAY_2017",401,2017,46.551724137931,53.448275862069,13.7931034482759,86.2068965517241,93.1034482758621,6.89655172413793,18,0.610451772340752,1.449520520965,0.310116700290478,67.2413793103448,32.7586206896552,0,100,53.448275862069,46.551724137931,NA,NA
"1401","FC09 MARNAY_2018",401,2018,55.5555555555556,44.4444444444444,16.6666666666667,83.3333333333333,100,0,16,0.551230657039835,1.42370882287147,0.297609185294569,61.1111111111111,38.8888888888889,0,100,47.2222222222222,52.7777777777778,NA,NA
"1402","FC10 TAVAUX_2013",415,2013,69.1176470588235,30.8823529411765,8.82352941176471,91.1764705882353,100,0,18,0.638335460535995,1.47461793765151,0.321858242418639,66.1764705882353,33.8235294117647,0,100,30.8823529411765,69.1176470588235,NA,NA
"1403","FC10 TAVAUX_2014",415,2014,82.6086956521739,17.3913043478261,0,100,100,0,13,0.581098689467311,1.44857972086529,0.309668646056525,65.2173913043478,34.7826086956522,0,100,17.3913043478261,82.6086956521739,NA,NA
"1404","FC10 TAVAUX_2015",415,2015,81.4285714285714,18.5714285714286,25.7142857142857,74.2857142857143,100,0,18,0.644907086822893,1.47770461835184,0.323274768461268,48.5714285714286,51.4285714285714,1.42857142857143,98.5714285714286,20,80,NA,NA
"1405","FC10 TAVAUX_2016",415,2016,72.8971962616822,27.1028037383178,36.4485981308411,63.5514018691589,100,0,26,0.740087663908279,1.52143034991722,0.342723773024241,69.1588785046729,30.8411214953271,0.934579439252336,99.0654205607477,27.1028037383178,72.8971962616822,NA,NA
"1406","FC10 TAVAUX_2017",415,2017,77.7777777777778,22.2222222222222,15.8730158730159,84.1269841269841,96.8253968253968,3.17460317460317,14,0.62166291065958,1.46783566437277,0.318724824398296,55.5555555555556,44.4444444444444,0,100,22.2222222222222,77.7777777777778,NA,NA
"1407","FC10 TAVAUX_2018",415,2018,76.5432098765432,23.4567901234568,16.0493827160494,83.9506172839506,100,0,16,0.666491691771116,1.48882076331735,0.328327475920051,60.4938271604938,39.5061728395062,0,100,23.4567901234568,76.5432098765432,NA,NA
"1408","FC11 CITEY_2013",420,2013,100,0,0,100,100,0,4,0.491883633676935,1.41369619469481,0.292634440304281,100,0,0,100,0,100,NA,NA
"1409","FC11 CITEY_2014",420,2014,63.4146341463415,36.5853658536585,0,100,100,0,9,0.565902530775981,1.44714240389179,0.308983001734517,93.5483870967742,6.45161290322581,0,100,36.5853658536585,63.4146341463415,NA,NA
"1410","FC11 CITEY_2015",420,2015,70.2702702702703,29.7297297297297,0,100,100,0,9,0.556809654500874,1.44227985985954,0.306653287041401,78.5714285714286,21.4285714285714,0,100,29.7297297297297,70.2702702702703,NA,NA
"1411","FC11 CITEY_2016",420,2016,45.8333333333333,54.1666666666667,4.16666666666667,95.8333333333333,100,0,15,0.589140505167124,1.45491758245645,0.312675843595468,97.7272727272727,2.27272727272727,4.54545454545455,95.4545454545455,56.25,43.75,NA,NA
"1412","FC11 CITEY_2017",420,2017,46.4285714285714,53.5714285714286,5.35714285714286,94.6428571428571,100,0,17,0.611845970701595,1.46408520131307,0.316979640868479,72,28,4,96,55.3571428571429,44.6428571428571,NA,NA
"1413","FC11 CITEY_2018",420,2018,100,0,14.2857142857143,85.7142857142857,100,0,7,0.51601842727446,1.42312919950584,0.297323109983808,91.6666666666667,8.33333333333333,0,100,0,100,NA,NA
"1414","FC12 VADANS_2013",398,2013,75.3424657534247,24.6575342465753,42.4657534246575,57.5342465753425,100,0,20,0.646197410185968,1.46527304479655,0.317533340593972,64.3835616438356,35.6164383561644,12.3287671232877,87.6712328767123,24.6575342465753,75.3424657534247,NA,NA
"1415","FC12 VADANS_2014",398,2014,82.5396825396825,17.4603174603175,11.1111111111111,88.8888888888889,100,0,16,0.615179413059951,1.45328112652078,0.311901887562494,58.4905660377358,41.5094339622642,0,100,19.047619047619,80.9523809523809,NA,NA
"1416","FC12 VADANS_2015",398,2015,75.609756097561,24.390243902439,15.8536585365854,84.1463414634146,100,0,21,0.664724837170537,1.47540725224338,0.322221035256886,76.3888888888889,23.6111111111111,0,100,25.609756097561,74.390243902439,NA,NA
"1417","FC12 VADANS_2016",398,2016,62.5,37.5,0,100,100,0,11,0.592278640429766,1.44465103327038,0.307791309478929,82,18,0,100,37.5,62.5,NA,NA
"1418","FC12 VADANS_2017",398,2017,63.768115942029,36.231884057971,8.69565217391304,91.304347826087,100,0,18,0.63086269015887,1.45966661367611,0.31491205551277,83.3333333333333,16.6666666666667,0,100,36.231884057971,63.768115942029,NA,NA
"1419","FC12 VADANS_2018",398,2018,71.2328767123288,28.7671232876712,16.4383561643836,83.5616438356164,100,0,23,0.647442266717307,1.4641685138779,0.317018505368983,71.875,28.125,0,100,28.7671232876712,71.2328767123288,NA,NA
"1420","FOL_2016",525,2016,78.921568627451,21.078431372549,56.8627450980392,43.1372549019608,97.0588235294118,2.94117647058824,53,1.01268732072056,1.735761333263,0.423883928719546,76.1421319796954,23.8578680203046,0.50761421319797,99.492385786802,18.6274509803922,81.3725490196078,16.6666666666667,83.3333333333333
"1421","FOL_2017",525,2017,70.3296703296703,29.6703296703297,57.1428571428571,42.8571428571429,100,0,32,0.752216477258261,1.59699859956744,0.373825374505114,66.6666666666667,33.3333333333333,0,100,32.967032967033,67.032967032967,25.2747252747253,74.7252747252747
"1422","FOL_2018",525,2018,71.4285714285714,28.5714285714286,59.3406593406593,40.6593406593407,95.6043956043956,4.3956043956044,27,0.750118595312462,1.59792477779439,0.374188313557351,62.6373626373626,37.3626373626374,0,100,38.4615384615385,61.5384615384615,41.7582417582418,58.2417582417582
"1423","GHISO2_2016",524,2016,79.7979797979798,20.2020202020202,76.2626262626263,23.7373737373737,91.4141414141414,8.58585858585858,43,0.986396973183442,1.72728081247111,0.421055341563505,56.7708333333333,43.2291666666667,0,100,19.1919191919192,80.8080808080808,29.7979797979798,70.2020202020202
"1424","GHISO2_2017",524,2017,85.5421686746988,14.4578313253012,95.1807228915663,4.81927710843374,93.9759036144578,6.02409638554217,26,0.72700246566638,1.58529114348392,0.369201042906008,46.9879518072289,53.0120481927711,0,100,38.5542168674699,61.4457831325301,46.9879518072289,53.0120481927711
"1425","GHISO2_2018",524,2018,81.25,18.75,95.3125,4.6875,95.3125,4.6875,18,0.676199432719907,1.56219630128201,0.359875580822107,77.0491803278689,22.9508196721311,0,100,23.4375,76.5625,32.8125,67.1875
"1426","GHISO_2013",76,2013,76.2589928057554,23.7410071942446,92.8057553956834,7.19424460431655,94.9640287769784,5.03597122302158,35,0.584949207593959,1.2230218592456,0.182353126037473,61.8705035971223,38.1294964028777,3.59712230215827,96.4028776978417,25.1798561151079,74.8201438848921,19.4244604316547,80.5755395683453
"1427","GHISO_2014",76,2014,80.672268907563,19.327731092437,82.3529411764706,17.6470588235294,93.2773109243697,6.72268907563025,35,0.528623248064153,1.20109045466953,0.167423239346998,64.7058823529412,35.2941176470588,3.36134453781513,96.6386554621849,21.0084033613445,78.9915966386555,21.0084033613445,78.9915966386555
"1428","GHISO_2015",76,2015,78.4722222222222,21.5277777777778,92.3611111111111,7.63888888888889,96.5277777777778,3.47222222222222,35,0.589089762368206,1.22821673176291,0.185811449934688,67.3611111111111,32.6388888888889,0,100,22.2222222222222,77.7777777777778,22.9166666666667,77.0833333333333
"1429","GHISO_2016",76,2016,80.6818181818182,19.3181818181818,80.6818181818182,19.3181818181818,98.8636363636364,1.13636363636364,23,0.433778067233342,1.16750979721629,0.143476138372191,59.0909090909091,40.9090909090909,0,100,20.4545454545455,79.5454545454545,28.4090909090909,71.5909090909091
"1430","GHISO_2017",76,2017,83.9285714285714,16.0714285714286,44.6428571428571,55.3571428571429,92.8571428571429,7.14285714285714,14,0.330845318200079,1.13345356220998,0.117740652691384,36.5384615384615,63.4615384615385,0,100,16.0714285714286,83.9285714285714,26.7857142857143,73.2142857142857
"1431","GHISO_2018",76,2018,80.3921568627451,19.6078431372549,79.4117647058823,20.5882352941176,89.2156862745098,10.7843137254902,18,0.460345956924251,1.18228867616175,0.154182882604902,53.0612244897959,46.9387755102041,0,100,19.6078431372549,80.3921568627451,13.7254901960784,86.2745098039216
"1432","IF07801_2013",468,2013,31.5789473684211,68.4210526315789,36.8421052631579,63.1578947368421,100,0,11,0.541625445975857,1.46327667213893,0.31660224,63.1578947368421,36.8421052631579,26.3157894736842,73.6842105263158,68.4210526315789,31.5789473684211,26.3157894736842,73.6842105263158
"1433","IF07801_2014",468,2014,57.1428571428571,42.8571428571429,35.7142857142857,64.2857142857143,100,0,16,0.530878382505194,1.45723391982755,0.313768375554734,50,50,7.14285714285714,92.8571428571429,42.8571428571429,57.1428571428571,50,50
"1434","IF07801_2015",468,2015,45,55,38.3333333333333,61.6666666666667,96.6666666666667,3.33333333333333,13,0.63740794400667,1.51106076980145,0.338213247286275,58.3333333333333,41.6666666666667,8.33333333333333,91.6666666666667,55,45,50,50
"1435","IF07801_2016",468,2016,45.6521739130435,54.3478260869565,13.0434782608696,86.9565217391304,100,0,11,0.600165590979335,1.49426237238693,0.330773484978675,63.0434782608696,36.9565217391304,0,100,54.3478260869565,45.6521739130435,60.8695652173913,39.1304347826087
"1436","IF07801_2017",468,2017,50,50,41.4285714285714,58.5714285714286,100,0,21,0.667920864543861,1.52248371930527,0.343178526430276,50,50,2.85714285714286,97.1428571428571,51.4285714285714,48.5714285714286,67.1428571428571,32.8571428571429
"1437","IF07801_2018",468,2018,40.2777777777778,59.7222222222222,34.7222222222222,65.2777777777778,100,0,17,0.66754650641838,1.52459794839629,0.344089370543959,56.9444444444444,43.0555555555556,6.94444444444444,93.0555555555556,59.7222222222222,40.2777777777778,68.0555555555556,31.9444444444444
"1438","IF07802_2013",459,2013,52.8571428571429,47.1428571428571,18.5714285714286,81.4285714285714,97.1428571428571,2.85714285714286,17,0.660530272762702,1.51566052092589,0.34022164845389,48.5714285714286,51.4285714285714,0,100,47.1428571428571,52.8571428571429,47.1428571428571,52.8571428571429
"1439","IF07802_2014",459,2014,40.8450704225352,59.1549295774648,23.943661971831,76.056338028169,100,0,13,0.656299706081167,1.51657587898767,0.340619870159408,50.7042253521127,49.2957746478873,14.0845070422535,85.9154929577465,66.1971830985916,33.8028169014084,52.112676056338,47.887323943662
"1440","IF07802_2015",459,2015,41.5384615384615,58.4615384615385,29.2307692307692,70.7692307692308,100,0,17,0.646407216773962,1.50923011838984,0.337410519565515,52.3076923076923,47.6923076923077,0,100,58.4615384615385,41.5384615384615,43.0769230769231,56.9230769230769
"1441","IF07802_2016",459,2016,67.6923076923077,32.3076923076923,21.5384615384615,78.4615384615385,96.9230769230769,3.07692307692308,13,0.643648562822268,1.5089908874876,0.337305474610949,40,60,0,100,32.3076923076923,67.6923076923077,63.0769230769231,36.9230769230769
"1442","IF07802_2017",459,2017,61.6438356164384,38.3561643835616,32.8767123287671,67.1232876712329,100,0,18,0.667799925729545,1.51827342049839,0.341357105710422,43.8356164383562,56.1643835616438,0,100,38.3561643835616,61.6438356164384,46.5753424657534,53.4246575342466
"1443","IF07802_2018",459,2018,52.5423728813559,47.4576271186441,20.3389830508475,79.6610169491525,100,0,16,0.632870756382686,1.50144371024194,0.333974365353422,59.3220338983051,40.6779661016949,0,100,47.4576271186441,52.5423728813559,44.0677966101695,55.9322033898305
"1444","IF07803_2013",144,2013,24.6376811594203,75.3623188405797,26.0869565217391,73.9130434782609,100,0,13,0.444928271429571,1.21642748460402,0.177920580834683,71.0144927536232,28.9855072463768,4.34782608695652,95.6521739130435,82.6086956521739,17.3913043478261,30.4347826086957,69.5652173913043
"1445","IF07803_2014",144,2014,35.2941176470588,64.7058823529412,38.8235294117647,61.1764705882353,100,0,15,0.487812585765205,1.23381119856074,0.189503222886519,55.2941176470588,44.7058823529412,0,100,64.7058823529412,35.2941176470588,37.6470588235294,62.3529411764706
"1446","IF07803_2015",144,2015,20.7547169811321,79.2452830188679,37.7358490566038,62.2641509433962,100,0,11,0.398402644713768,1.19883491415724,0.165856792965544,62.2641509433962,37.7358490566038,0,100,79.2452830188679,20.7547169811321,37.7358490566038,62.2641509433962
"1447","IF07803_2016",144,2016,31.7460317460317,68.2539682539683,23.8095238095238,76.1904761904762,100,0,10,0.424554070811594,1.20956835231455,0.173258792620963,76.1904761904762,23.8095238095238,0,100,68.2539682539683,31.7460317460317,39.6825396825397,60.3174603174603
"1448","IF07803_2017",144,2017,41.3793103448276,58.6206896551724,29.3103448275862,70.6896551724138,100,0,14,0.419109816336004,1.2040764325603,0.169487938673763,53.448275862069,46.551724137931,0,100,68.9655172413793,31.0344827586207,51.7241379310345,48.2758620689655
"1449","IF07803_2018",144,2018,33.8461538461538,66.1538461538461,43.0769230769231,56.9230769230769,100,0,17,0.442365913969904,1.211574123498,0.174627469664962,60,40,0,100,67.6923076923077,32.3076923076923,64.6153846153846,35.3846153846154
"1450","IF09101_2013",147,2013,61.6,38.4,36.8,63.2,92,8,27,0.611682741235062,1.28139006547054,0.219597508247586,60.8,39.2,12,88,40.8,59.2,39.2,60.8
"1451","IF09101_2014",147,2014,69.7916666666667,30.2083333333333,13.5416666666667,86.4583333333333,100,0,18,0.523615753244292,1.24898009521481,0.199346727917223,78.125,21.875,1.04166666666667,98.9583333333333,30.2083333333333,69.7916666666667,29.1666666666667,70.8333333333333
"1452","IF09101_2015",147,2015,69.4444444444444,30.5555555555556,29.1666666666667,70.8333333333333,100,0,17,0.463800377558797,1.22253174181689,0.182025328427196,47.2222222222222,52.7777777777778,8.33333333333333,91.6666666666667,30.5555555555556,69.4444444444444,23.6111111111111,76.3888888888889
"1453","IF09101_2016",147,2016,56.7796610169492,43.2203389830509,8.47457627118644,91.5254237288136,100,0,25,0.591114443596156,1.27314639335698,0.214544371945129,75.4237288135593,24.5762711864407,0,100,43.2203389830509,56.7796610169492,17.7966101694915,82.2033898305085
"1454","IF09101_2017",147,2017,62.1052631578947,37.8947368421053,14.7368421052632,85.2631578947368,100,0,19,0.524580812719988,1.24751680136196,0.198407589454293,67.3684210526316,32.6315789473684,10.5263157894737,89.4736842105263,37.8947368421053,62.1052631578947,37.8947368421053,62.1052631578947
"1455","IF09101_2018",147,2018,60.3174603174603,39.6825396825397,11.1111111111111,88.8888888888889,100,0,19,0.442881380816251,1.21241276290806,0.175198389035903,69.8412698412698,30.1587301587302,0,100,39.6825396825397,60.3174603174603,39.6825396825397,60.3174603174603
"1456","IF09102_2013",516,2013,20.6896551724138,79.3103448275862,32.7586206896552,67.2413793103448,100,0,12,0.646758475317086,1.54958995621368,0.354667990722247,77.5862068965517,22.4137931034483,18.9655172413793,81.0344827586207,79.3103448275862,20.6896551724138,48.2758620689655,51.7241379310345
"1457","IF09102_2014",516,2014,45.4545454545455,54.5454545454545,36.3636363636364,63.6363636363636,100,0,8,0.635649462074725,1.54574613744186,0.353063238666761,36.3636363636364,63.6363636363636,0,100,72.7272727272727,27.2727272727273,72.7272727272727,27.2727272727273
"1458","IF09102_2015",516,2015,21.2765957446809,78.7234042553192,31.9148936170213,68.0851063829787,100,0,8,0.618383402076007,1.53598849987636,0.348953458909036,57.4468085106383,42.5531914893617,0,100,78.7234042553192,21.2765957446809,74.468085106383,25.531914893617
"1459","IF09102_2017",516,2017,57.7464788732394,42.2535211267606,47.887323943662,52.112676056338,100,0,18,0.683568537366498,1.56417681836741,0.36068608851796,38.0281690140845,61.9718309859155,0,100,57.7464788732394,42.2535211267606,66.1971830985916,33.8028169014084
"1460","IF09102_2018",516,2018,33.3333333333333,66.6666666666667,27.2727272727273,72.7272727272727,100,0,13,0.667861907221947,1.55793250372659,0.358123668639053,60.6060606060606,39.3939393939394,0,100,66.6666666666667,33.3333333333333,53.030303030303,46.969696969697
"1461","IF09103_2013",512,2013,69.2982456140351,30.7017543859649,59.6491228070175,40.3508771929825,92.9824561403509,7.01754385964912,25,0.783567742570193,1.61391092799541,0.380387118859111,30.7017543859649,69.2982456140351,1.75438596491228,98.2456140350877,41.2280701754386,58.7719298245614,47.3684210526316,52.6315789473684
"1462","IF09103_2014",512,2014,91.0714285714286,8.92857142857143,7.14285714285714,92.8571428571429,100,0,14,0.648219385977873,1.54369268800742,0.352202671057029,41.0714285714286,58.9285714285714,0,100,8.92857142857143,91.0714285714286,42.8571428571429,57.1428571428571
"1463","IF09103_2015",512,2015,55.4054054054054,44.5945945945946,28.3783783783784,71.6216216216216,100,0,20,0.696187579252193,1.5650083776932,0.361025784747563,50,50,0,100,50,50,47.2972972972973,52.7027027027027
"1464","IF09103_2016",512,2016,60,40,26.6666666666667,73.3333333333333,100,0,21,0.728294776007918,1.58397372432543,0.368676396178306,45.5555555555556,54.4444444444444,0,100,40,60,42.2222222222222,57.7777777777778
"1465","IF09103_2017",512,2017,81.1111111111111,18.8888888888889,40,60,100,0,27,0.738362085543452,1.58376497747246,0.368593185084881,30,70,0,100,23.3333333333333,76.6666666666667,52.2222222222222,47.7777777777778
"1466","IF09103_2018",512,2018,77.4193548387097,22.5806451612903,54.8387096774194,45.1612903225806,99.1935483870968,0.806451612903226,27,0.811348580865431,1.62474303851193,0.384518058365783,45.1612903225806,54.8387096774194,0,100,40.3225806451613,59.6774193548387,38.7096774193548,61.2903225806452
"1467","IF09501_2013",505,2013,55.1724137931034,44.8275862068966,27.5862068965517,72.4137931034483,100,0,23,0.661762937505957,1.54054753037437,0.350880138208402,62.0689655172414,37.9310344827586,8.62068965517241,91.3793103448276,46.551724137931,53.448275862069,58.6206896551724,41.3793103448276
"1468","IF09501_2014",505,2014,60.2040816326531,39.7959183673469,39.7959183673469,60.2040816326531,100,0,19,0.738662680272046,1.58827305436992,0.370385339442337,41.8367346938776,58.1632653061224,18.3673469387755,81.6326530612245,52.0408163265306,47.9591836734694,44.8979591836735,55.1020408163265
"1469","IF09501_2015",505,2015,46.551724137931,53.448275862069,22.4137931034483,77.5862068965517,100,0,15,0.64796611863989,1.53998892408363,0.350644680386225,55.1724137931034,44.8275862068966,0,100,53.448275862069,46.551724137931,56.8965517241379,43.1034482758621
"1470","IF09501_2016",505,2016,55.9055118110236,44.0944881889764,24.4094488188976,75.5905511811024,100,0,27,0.817204188106335,1.62308985726243,0.383891165652011,53.5433070866142,46.4566929133858,6.2992125984252,93.7007874015748,45.6692913385827,54.3307086614173,31.496062992126,68.503937007874
"1471","IF09501_2017",505,2017,70.7070707070707,29.2929292929293,47.4747474747475,52.5252525252525,100,0,22,0.746621248509412,1.58871518490998,0.370560557676886,34.3434343434343,65.6565656565657,10.1010101010101,89.8989898989899,40.4040404040404,59.5959595959596,51.5151515151515,48.4848484848485
"1472","IF09501_2018",505,2018,58.9041095890411,41.0958904109589,49.3150684931507,50.6849315068493,100,0,24,0.692959851421599,1.55720577980028,0.357824114852529,35.6164383561644,64.3835616438356,1.36986301369863,98.6301369863014,52.0547945205479,47.945205479452,67.1232876712329,32.8767123287671
"1473","IF09502_2013",504,2013,54.1666666666667,45.8333333333333,30.5555555555556,69.4444444444444,95.8333333333333,4.16666666666667,22,0.689461836643565,1.55642881407922,0.357503542112461,56.9444444444444,43.0555555555556,4.16666666666667,95.8333333333333,50,50,50,50
"1474","IF09502_2014",504,2014,33.7209302325581,66.2790697674419,16.2790697674419,83.7209302325581,100,0,14,0.707959723283488,1.57293577023983,0.364246132028948,70.9302325581395,29.0697674418605,0,100,66.2790697674419,33.7209302325581,16.2790697674419,83.7209302325581
"1475","IF09502_2015",504,2015,76.9230769230769,23.0769230769231,53.8461538461538,46.1538461538462,94.2307692307692,5.76923076923077,17,0.635068844884106,1.53201461917621,0.347264714394359,25,75,3.84615384615385,96.1538461538462,25,75,48.0769230769231,51.9230769230769
"1476","IF09502_2016",504,2016,64.7058823529412,35.2941176470588,17.6470588235294,82.3529411764706,100,0,13,0.594023531325546,1.51048950401212,0.337962960123969,50,50,0,100,35.2941176470588,64.7058823529412,29.4117647058824,70.5882352941177
"1477","IF09502_2017",504,2017,23.0769230769231,76.9230769230769,26.9230769230769,73.0769230769231,100,0,13,0.632741452689509,1.53153734417324,0.347061301636218,67.3076923076923,32.6923076923077,3.84615384615385,96.1538461538462,76.9230769230769,23.0769230769231,50,50
"1478","IF09502_2018",504,2018,40,60,4.44444444444444,95.5555555555556,100,0,14,0.620269597284385,1.52302875557977,0.343413578807097,77.7777777777778,22.2222222222222,0,100,60,40,33.3333333333333,66.6666666666667
"1479","IF09503_2013",511,2013,51.1627906976744,48.8372093023256,47.6744186046512,52.3255813953488,100,0,17,0.715100840094581,1.57908864834592,0.366723330544179,41.8604651162791,58.1395348837209,11.6279069767442,88.3720930232558,50,50,56.9767441860465,43.0232558139535
"1480","IF09503_2014",511,2014,48.2142857142857,51.7857142857143,42.8571428571429,57.1428571428571,98.2142857142857,1.78571428571429,13,0.643522241712074,1.54283406863262,0.351842158316947,46.4285714285714,53.5714285714286,0,100,55.3571428571429,44.6428571428571,51.7857142857143,48.2142857142857
"1481","IF09503_2015",511,2015,37.6623376623377,62.3376623376623,40.2597402597403,59.7402597402597,100,0,14,0.689708070462412,1.56770258392008,0.362123906500508,40.2597402597403,59.7402597402597,0,100,62.3376623376623,37.6623376623377,54.5454545454545,45.4545454545455
"1482","IF09503_2016",511,2016,62.3655913978495,37.6344086021505,68.8172043010753,31.1827956989247,96.7741935483871,3.2258064516129,20,0.732886642544004,1.5867468130531,0.369779733115786,22.5806451612903,77.4193548387097,0,100,38.7096774193548,61.2903225806452,56.989247311828,43.010752688172
"1483","IF09503_2017",511,2017,57.8947368421053,42.1052631578947,42.1052631578947,57.8947368421053,100,0,16,0.651843822987068,1.54332920607139,0.352050103071956,38.5964912280702,61.4035087719298,0,100,66.6666666666667,33.3333333333333,56.140350877193,43.859649122807
"1484","IF09503_2018",511,2018,37.3134328358209,62.6865671641791,29.8507462686567,70.1492537313433,100,0,14,0.667949422838054,1.55497307783892,0.356902049140434,50.7462686567164,49.2537313432836,2.98507462686567,97.0149253731343,62.6865671641791,37.3134328358209,49.2537313432836,50.7462686567164
"1485","IF_077_01_2013",48,2013,22,78,28,72,100,0,9,0.263926893559602,1.09900058817944,0.0900823796131383,62,38,0,100,78,22,26,74
"1486","IF_077_01_2014",48,2014,55.5555555555556,44.4444444444444,48.8888888888889,51.1111111111111,91.1111111111111,8.88888888888889,13,0.258575531354376,1.09379521858539,0.085752083197712,44.4444444444444,55.5555555555556,0,100,44.4444444444444,55.5555555555556,55.5555555555556,44.4444444444444
"1487","IF_077_01_2015",48,2015,41.6666666666667,58.3333333333333,38.5416666666667,61.4583333333333,100,0,28,0.421281685894809,1.14723099842459,0.128335966014493,57.8947368421053,42.1052631578947,0,100,61.4583333333333,38.5416666666667,45.8333333333333,54.1666666666667
"1488","IF_077_01_2016",48,2016,52.7777777777778,47.2222222222222,41.6666666666667,58.3333333333333,100,0,24,0.349414765809192,1.12185370473916,0.108618177418676,52.7777777777778,47.2222222222222,1.38888888888889,98.6111111111111,48.6111111111111,51.3888888888889,43.0555555555556,56.9444444444444
"1489","IF_077_01_2017",48,2017,63.265306122449,36.734693877551,22.4489795918367,77.5510204081633,100,0,12,0.264936556361981,1.09777394139272,0.0890656424843522,26.530612244898,73.469387755102,0,100,44.8979591836735,55.1020408163265,48.9795918367347,51.0204081632653
"1490","IF_077_01_2018",48,2018,66,34,24,76,100,0,11,0.265616719989549,1.09875627665323,0.089880056889448,36,64,2,98,54,46,32,68
"1491","IF_077_02_2013",23,2013,100,0,71.1111111111111,28.8888888888889,77.7777777777778,22.2222222222222,9,0.204846203303854,1.06847309807436,0.0640849996109049,17.7777777777778,82.2222222222222,0,100,0,100,82.2222222222222,17.7777777777778
