id_parcelle;id_parc_an;annee;type_production;RegionAgricole;region_biogeo;TypeCulture;clust;FRic_flow;FEve_flow;FDiv_flow;entomogame_1;Flow_dur;Flow_on;nectar_present_1;zygomorphe_1;forbs_100;perennial_100;neophytes_100;messicole_100;nat_val_100;weeds_100;rich_sp;shannon;nb_hill;FRic;FEve;FDiv;nbsp;JulianDay;RisqueDebordement;coord_x;coord_y;exposition2;code_parcelle;Bordure_Largeur;Bordure_BroyageFauchage_ramassage;Bordure_BroyageFauchage_SansRamassage;Bordure_NombreInterventionYEAR;IFT_Herbicide2013_2019;IFT_Biocontrole2013_2019;IFT_Hors_Herbicide2013_2019;DivRotation;SC_Year_Copper.compounds.1;CoefN;IFT_H;IFT_T;p_bio;Soil_Sand_content;Soil_Silt_content;Soil_Clay_content;Soil_Nitrogen;Soil_CEC;Soil_organic_carbon_content;Soil_Ph_h2o;Soil_Bulk_density;xPCA_pays;ShannonCultureTOT;Bordure_Adj_BandeHerbeuse;Bordure_Adj_Zone_humide;Bordure_Adj_Prairie;Bordure_Adj_Autres;Bordure_Adj_HaieBois;Bordure_Adj_BatiRoute;Bordure_Adj_Culture;temp_moy_an;temp_range_an;precip_an;precip_season
300;LR_S_30_1_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Maraichage;3;0.120368712429109;0.68743484534133;0.806533691318047;0.8;5.48571428571429;4.34285714285714;0.514285714285714;0.285714285714286;80.5555555555556;75;0;0;58.3333333333333;13.8888888888889;11;0.489773067059063;11;0.122203370155787;0.846130590068383;0.851294109828172;8;125;1;NA;NA;Plein soleil;LR_S_30_1;1;0;3;1;0.714285714285714;1.21428571428571;4.2952380952381;0.833333333333333;0;60.1133333333333;0.31;1.55;13;49;233;199;96;94.8;75.8;84;140;-0.900788789859014;1.77863030364571;0;0;0;0;0;1;0;14.2;25;969;33
351;LR_S_66_1_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Maraichage;2;0.076056336587902;0.676886469381162;0.711455999192361;0.636363636363636;6;3.97727272727273;0.636363636363636;0.159090909090909;100;36.3636363636364;15.9090909090909;0;22.7272727272727;61.3636363636364;11;0.539833272834757;11;0.169580948324226;0.779928605844539;0.877248985498849;9;128;1;NA;NA;Plein soleil;LR_S_66_1;10;0;2;0;0.561904761904762;0.714285714285714;5.74285714285714;0.666666666666667;0;23.5;0.27;2.97;29;252;516;153;149;95.9;140;87;137;-4.13258952413612;1.5942419356528;0;0;1;0;0;0;0;15.8;21.7;589;34
196;LR_V_11_1_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;Vigne;2;0.0371463222912298;0.934574029651591;0.836591281348847;0.583333333333333;5.95833333333333;5.04166666666667;0.208333333333333;0;58.3333333333333;100;0;0;62.5;0;5;0.367043619521611;5;0.0380791664471148;0.810022318436387;0.779518308305142;3;142;1;NA;NA;Plein soleil;LR_V_11_1;4;0;13;1;0.641832010582011;2.21254901960784;12.6294444444444;0.166666666666667;0.666666666666667;40.3333333333333;0.79;5.51;9;389;304;294;87;161.6;63.3;81;138;-0.836344973696586;1.37835368107861;0;0;0;0;0;1;1;13.5;25.8;791;17
197;LR_V_11_2_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;Vigne;2;0.0117785098580869;0.698268273848384;0.802740930468363;0.521739130434783;6.39130434782609;4.73913043478261;0.130434782608696;0;56.5217391304348;100;0;0;56.5217391304348;0;6;0.366359058798229;6;0.00782068860130297;0.924629280086217;0.901177710644284;4;142;1.5;NA;NA;Plein soleil;LR_V_11_2;6;0;13;0;0.617804232804233;1.55838235294118;12.1897222222222;0.166666666666667;0.666666666666667;40.3333333333333;0.79;5.51;9;562;237;179;67;134.5;45.4;85;137;-1.05664015750405;1.28337756667929;0;1;0;0;0;0;1;13.5;25.8;791;17
449;LR_V_11_3_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Vigne;2;0.143495573963074;0.812478054444029;0.856679939444579;0.565217391304348;4.04347826086957;5.1304347826087;0.478260869565217;0;56.5217391304348;34.7826086956522;0;8.69565217391304;43.4782608695652;30.4347826086957;9;0.538377837426398;9;0.109215592329424;0.741653967812267;0.808009396885777;7;127;1;NA;NA;Plein soleil;LR_V_11_3;10;0;0;0;0.273611111111111;4.88522727272727;3.25;0.166666666666667;0;4.16666666666667;0.35;9.16;18;200;182;165;90;93.9;96.3;89;137;-2.70434863703612;0.769172882928723;0;1;0;0;0;0;0;15.3;22.3;564;38
364;LR_V_30_1_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Vigne;2;0.131212922878031;0.604639258703285;0.783290119791315;0.705128205128205;5.8974358974359;4.33333333333333;0.615384615384615;0.256410256410256;70.5128205128205;55.1282051282051;5.12820512820513;0;65.3846153846154;6.41025641025641;14;0.630775278908937;14;0.217978495078227;0.804220096369836;0.664998749220068;12;140;0;NA;NA;Plein soleil;LR_V_30_1;3;0;8;1;0.276944444444444;1.62449982669371;4.89261904761905;0.166666666666667;0.843802737671106;18.75;0.26;8.65;5;589;176;90;170;81.3;148.1;81;133;-2.29037058987816;0.633974389233236;1;0;0;0;0;0;1;14.6;25.2;713;38
431;LR_V_30_2_2014;2014;Biologique;Zone mediterraneenne;ZM;Vigne;2;0.0926274059908776;0.722622279784655;0.742047479427485;0.53030303030303;5.09090909090909;4.45454545454545;0.454545454545455;0.0606060606060606;53.030303030303;71.2121212121212;9.09090909090909;0;53.030303030303;39.3939393939394;13;0.635806383990203;13;0.101705422119837;0.850192923551955;0.662782112198657;11;143;1;NA;NA;Plein soleil;LR_V_30_2;4;0;8;2;0;9.70286814733858;1.14285714285714;0.166666666666667;3.4;16.5166666666667;0.17;7.43;36;556;150;88;94;53.4;91.8;84;140;-2.42192183828138;0.482509806014827;1;0;0;0;1;0;1;14.5;24.3;694;40
58;LR_V_30_4_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Vigne;3;0.0780359146794335;0.552051742337624;0.845387434638686;0.875;5.75;4.5625;0.6875;0.21875;88.5714285714286;91.4285714285714;0;2.85714285714286;71.4285714285714;14.2857142857143;13;0.243546476113011;13;0.0946534933864904;0.646582944312809;0.696010418315124;10;118;1;NA;NA;Plein soleil;LR_V_30_4;5;0;5;0;1.12106481481481;2.175;9.91055555555556;0.2;0;6;0.31;1.55;13;111;380;432;177;219.7;126.6;84;140;0.747710107621055;1.80965928111897;1;0;0;0;0;0;0;14.2;25;956;32
66;LR_V_34_1_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Vigne;2;0.0167993503228608;0.68115691858916;0.771359320072244;0.555555555555556;3.77777777777778;4.77777777777778;0.222222222222222;0;55.5555555555556;22.2222222222222;0;33.3333333333333;55.5555555555556;22.2222222222222;6;0.199291585701855;6;0.106849814647526;0.890181810317923;0.701747094493493;4;127;1;NA;NA;Plein soleil;LR_V_34_1;2;0;3;1;0.530555555555556;2.0969696969697;14.1666666666667;0.166666666666667;0.781818181818182;51.6666666666667;0.39;8.77;13;754;173;71;85;68.4;97;78;136;-2.93914175996752;0.988459772425178;0;1;0;0;0;0;1;15;22.3;873;35
65;LR_V_34_2_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Vigne;2;0.0746767625825984;0.753189097397117;0.887687133728549;0.3;4.45;4.7;0.15;0;30;40;0;15;70;10;7;0.204876237637659;7;0.0675229739531747;0.803140836668048;0.835850635543771;5;127;1.5;NA;NA;Plein soleil;LR_V_34_2;3;0;3;1;0.530555555555556;2.0969697;14.1666666666667;0.166666666666667;0.7818182;51.6666666666667;0.39;8.77;13;142;155;247;90;102;90.1;85;137;-1.77701098434041;1.06480444347357;0;0;0;0;0;1;1;14.9;22.2;959;33
272;LR_V_34_3_2014;2014;Biologique;Zone mediterraneenne;ZM;Vigne;2;0.0628778317711595;0.576854773098171;0.802439309283778;0.8125;4.625;5.6875;0.8125;0;88.4615384615385;76.9230769230769;0;0;76.9230769230769;46.1538461538462;9;0.440877409927453;9;0.122184747627599;0.793647492556157;0.62767556795859;6;143;1;NA;NA;Plein soleil;LR_V_34_3;3;0;7;0;0;4.70756856666667;0.916666666666667;0.166666666666667;2;4.695;0.17;7.34;51;283;406;195;170;205;200;78;130;-2.1638045791705;0.762695671211874;0;1;0;0;0;0;0;14.9;24.3;718;32
203;LR_V_34_4_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Vigne;2;0.122192602673578;0.694631242548116;0.798157816204798;0.567567567567568;4.81081081081081;4.91891891891892;0.432432432432432;0.135135135135135;56.7567567567568;51.3513513513513;0;5.40540540540541;62.1621621621622;32.4324324324324;14;0.423499413382774;14;0.196543891301532;0.78906758501588;0.854383997851518;12;143;1;NA;NA;Plein soleil;LR_V_34_4;3;0;7;1;0.0654166666666667;4.55124995;8.25381483333333;0.166666666666667;0.8;33.75;0.39;8.83;17;260;399;258;228;194;285;78;130;-1.92122338632149;0.98278560688638;0;0;0;0;0;0;1;14.6;23.2;740;37
67;LR_V_34_5_2014;2014;Biologique;Zone mediterraneenne;ZM;Vigne;2;0.062274942062635;0.885800337493085;0.642827733172852;0.441176470588235;4.85294117647059;4.47058823529412;0.382352941176471;0;50;47.3684210526316;0;13.1578947368421;63.1578947368421;31.5789473684211;10;0.264639078700463;10;0.146250874668174;0.922447226747073;0.775629106582283;7;135;1;NA;NA;Plein soleil;LR_V_34_5;6;0;3;1;0;4.42;0.3;0.166666666666667;4.5;0;0.16;7.88;54;277;540;182;120;97;130.6;72;142;-2.43696309840654;1.30675275889306;1;0;0;0;1;1;0;14.4;22.5;916;39
64;LR_V_34_6_2014;2014;Biologique;Zone mediterraneenne;ZM;Vigne;2;0.148262476993721;0.676059858590128;0.80400605381867;0.533333333333333;4.96666666666667;4.55;0.45;0;50.7936507936508;47.6190476190476;6.34920634920635;0;55.5555555555556;22.2222222222222;19;0.3449887183842;19;0.17526593526297;0.76411835289035;0.85637715481622;16;133;1.5;NA;NA;Plein soleil;LR_V_34_6;4;0;12;0;0;7.38541692;2;0.166666666666667;5.8666677;0;0.43;6.15;27;295;412;230;158;207;287;78;138;-2.99367747811083;1.21181519345153;1;1;0;0;0;0;0;15.2;21.6;835;38
352;LR_V_66_1_2014;2014;Conventionnel;Zone mediterraneenne;ZM;Vigne;2;0.0416978232273713;0.704269648759217;0.613959306117118;1;6.61111111111111;3.66666666666667;0.722222222222222;0;100;40;0;0;10;15;7;0.478510101690938;7;0.157423625699852;0.959027033409274;0.799158513490764;4;129;0;NA;NA;Plein soleil;LR_V_66_1;5;0;0;0;0.2;7.0945642;6.538;0.166666666666667;12;0;0.19;5.37;30;672;267;59;89;55.1;81.8;77;135;-2.66200141831962;1.04788679788051;0;0;0;0;0;1;0;15.8;21.7;586;34
385;LR_V_66_2_2014;2014;Biologique;Zone mediterraneenne;ZM;Vigne;2;NA;NA;NA;1;5.33333333333333;5.66666666666667;1;0;100;100;0;0;50;50;5;0.474811662987854;5;NA;NA;NA;2;126;1;NA;NA;Plein soleil;LR_V_66_2;10;0;0;0;0;5.839267705;1;0.166666666666667;0.27272727;14.5833333333333;0.33;5.31;31;473;302;219;73;90.4;74.3;85;138;-2.856674429866;0.899259529650295;0;0;0;0;0;1;0;15.7;22.1;559;33
477;MP_GA_LAU_B1_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.0819123494450179;0.619906954394605;0.704979479250221;0.333333333333333;5.84615384615385;4.66666666666667;0.435897435897436;0.128205128205128;32.5;77.5;0;0;72.5;35;14;0.596671051866696;14;0.0876311987391644;0.711721200035278;0.754099976335386;11;163;0;NA;NA;Plein soleil;MP_GA_LAU_B1;1;0;5;1;2.366071425;0;0.675;0.666666666666667;0;55.1933333333333;0.64;4.12;10;324;285;333;119;203;94.2;81;138;0.794725901827792;1.58432076659378;0;0;0;0;0;1;1;13.4;25.2;708;15
473;MP_GA_LAU_B2_2014;2014;Biologique;Zone Sud-Ouest;ZSO;GrandesCultures;2;0.179333786405428;0.659506608733845;0.760075003633072;0.51875;5.0625;4.4125;0.46875;0.225;51.1764705882353;67.0588235294118;1.17647058823529;0.598802395209581;79.0419161676647;16.4705882352941;38;0.907232513342485;38;0.352649725312075;0.808907425708572;0.717210899064168;33;163;0.5;NA;NA;Plein soleil;MP_GA_LAU_B2;4;2;3;1;0;0;0;0.5;0;24;0.85;2.02;18;498;303;196;101;108.6;75.9;79;133;-0.35825339116001;1.90637658889266;0;0;0;0;0;1;1;14;25.2;688;15
481;MP_GA_LAU_B3_2014;2014;Biologique;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.156037117029302;0.637911015371574;0.805473765206419;0.557377049180328;5.27049180327869;4.54918032786885;0.508196721311475;0.295081967213115;58.4;77.6;0;0;80.8;14.4;31;0.806376084244675;31;0.231372745478863;0.735768107798931;0.679625045270398;27;163;0;NA;NA;Plein soleil;MP_GA_LAU_B3;5;0;11;2;0;0;0;0.833333333333333;0;16.25;0.74;2;23;267;555;179;124;83.2;121.2;67;138;-0.19892741803654;1.77233794828702;0;0;0;0;0;0;1;13.5;25.3;851;13
472;MP_GA_LAU_V1_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;Vigne;2;0.143263714430035;0.547948308905233;0.668916922221344;0.568965517241379;5.16379310344828;4.66379310344828;0.508620689655172;0.155172413793103;64.6616541353383;66.9172932330827;0;0;72.3577235772358;10.5263157894737;32;0.819750470588069;32;0.294802080190348;0.690396207950669;0.768652879091924;23;162;0;NA;NA;Plein soleil;MP_GA_LAU_V1;10;0;14;0;0;1.68278935;11.14164285;0.166666666666667;1.8166666;29.6666666666667;0.61;5.4;18;627;220;150;111;104.3;153.6;70;140;-1.0217232798406;1.83150253128683;0;0;0;0;0;0;1;13.7;25.2;677;15
479;MP_GA_LAU_V2_2014;2014;Biologique;Zone Sud-Ouest;ZSO;Vigne;3;0.180024081289132;0.565525292990462;0.785247282960817;0.598290598290598;5.39316239316239;4.4017094017094;0.521367521367521;0.0769230769230769;69.5652173913043;49.6894409937888;0;4.40251572327044;79.2452830188679;13.6645962732919;41;0.892239482983254;41;0.306393826233522;0.698275914435068;0.727160647057954;30;162;0;NA;NA;Plein soleil;MP_GA_LAU_V2;1;0;3;1;0;5.21800008;7.7;0.166666666666667;0;1.41666666666667;0.33;2.58;54;11;33;213;163;127.7;168.6;83;137;0.186169136380589;1.6719258375228;0;0;0;0;0;1;1;12.9;25.2;901;15
182;MP_GA_LAU_V3_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;Vigne;2;0.161306878979024;0.613973026299673;0.744677181681059;0.576923076923077;5.16923076923077;4.47692307692308;0.5;0.223076923076923;61.2676056338028;57.7464788732394;0;0.709219858156028;74.468085106383;14.7887323943662;36;0.695092574102787;36;0.340694739171545;0.795393954590973;0.714215064334581;28;163;0;NA;NA;Plein soleil;MP_GA_LAU_V3;4;0;13;1;0.389804066666667;0.7455;11.7762037166667;0.166666666666667;0;23.3333333333333;0.73;5.88;5;308;532;158;90;76.5;93.9;77;139;-0.912945668331407;1.62310267002436;0;0;1;0;0;0;1;13.6;25.3;822;13
470;MP_GAR_AM_B1_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.150270459243177;0.514713469932067;0.840168369933299;0.442477876106195;4.53982300884956;4.56637168141593;0.52212389380531;0.0973451327433628;59.8360655737705;61.4754098360656;0;0;83.6065573770492;13.9344262295082;28;0.789460720175346;28;0.176523804807244;0.661556235256632;0.770598903718569;23;160;0;NA;NA;Plein soleil;MP_GAR_AM_B1;4;0;6;1;1.07626261666667;0;1.01111116666667;0.666666666666667;0;96.3666666666667;1.16;2.42;0;181;651;169;117;79.7;98.9;56;140;-0.115585195548917;1.73324469308141;0;0;1;0;0;0;0;13.7;25.3;695;14
480;MP_GAR_AM_B2_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.150932008339725;0.697707211913284;0.731475805323153;0.444444444444444;4.68055555555556;4.375;0.513888888888889;0.305555555555556;54.5454545454545;68.8311688311688;0;0;92.2077922077922;3.8961038961039;25;0.692233899001006;25;0.195078334328231;0.700404073642277;0.774416877018436;20;160;0;NA;NA;Plein soleil;MP_GAR_AM_B2;4;0;7;1;2.67398446666667;0;0.733333333333333;0.5;0;76.4;0.8;1.77;19;223;592;186;98;91.6;83.2;68;139;0.771790905102261;1.87935995834463;0;1;0;0;0;0;1;13.7;25.3;664;15
161;MP_GAR_AM_B3_2014;2014;Biologique;Zone Sud-Ouest;ZSO;GrandesCultures;2;0.168700900788679;0.673333794581393;0.79330783553128;0.541353383458647;4.98496240601504;4.69924812030075;0.616541353383459;0.180451127819549;62.7586206896552;53.7931034482759;1.37931034482759;0;75.1724137931034;27.5862068965517;36;0.689556862585356;36;0.242344498077644;0.757666451146124;0.78419730188022;29;161;0;NA;NA;Plein soleil;MP_GAR_AM_B3;5;0;14;3;0;0;0;1;0;36.6666666666667;0.78;1.82;14;266;470;233;234;203;255;67;137;-2.15578930522603;1.66279761895497;0;0;0;0;0;1;1;13.8;25.3;696;14
241;MP_GAR_AM_M1_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;2;0.168278901695695;0.710696063912508;0.776894618642828;0.472;4.648;4.544;0.432;0.176;54.1353383458647;63.9097744360902;0.75187969924812;0.75187969924812;77.4436090225564;6.76691729323308;32;0.712142080735821;32;0.190953564674643;0.688679022898146;0.778040853163594;27;153;0;NA;NA;Plein soleil;MP_GAR_AM_M1;4;0;10;0;3.21868685;0.166666666666667;2.02;0.5;0;133.9;0.81;1.93;26;378;479;144;123;69.1;116.4;54;140;0.877339552056224;1.69759987921313;0;1;0;0;0;0;1;13.6;25.9;779;14
154;MP_GAR_AM_M2_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;2;0.133528182646352;0.593797319771607;0.732587555460612;0.4609375;4.6484375;4.6171875;0.515625;0.1796875;52.7131782945737;61.2403100775194;3.10077519379845;0;81.3953488372093;20.1550387596899;31;0.631712546117486;31;0.246259996594307;0.698300287077249;0.751909220435874;28;155;0;NA;NA;Plein soleil;MP_GAR_AM_M2;2;1;4;1;1.53111106666667;0;0.333333333333333;0.333333333333333;0;189.21;0.53;1.38;30;361;548;91;86;45.2;65;67;142;0.0359566308206554;1.51944170520805;0;0;1;0;0;0;0;13.4;26;800;13
165;MP_GAR_AM_M3_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;2;0.127631286604164;0.6204685308399;0.822273810858372;0.4;5.1;4.5;0.5;0.183333333333333;42.8571428571429;47.6190476190476;14.2857142857143;0;77.7777777777778;41.2698412698413;24;0.46723840319249;24;0.294849652338422;0.73974677831729;0.835291605274108;20;155;0;NA;NA;Plein soleil;MP_GAR_AM_M3;5;0;2;0;0;0;7;0.333333333333333;0;28.8333333333333;0.81;1.65;3;259;529;206;152;111.4;134.8;77;138;-0.915830819524992;1.49296573405857;0;0;0;1;0;0;1;13.5;26.1;760;13
166;MP_GAR_AM_M4_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.172391841129658;0.584288396780625;0.737057874512071;0.448717948717949;4.07692307692308;5.25641025641026;0.551282051282051;0.0512820512820513;50.5376344086022;84.9462365591398;1.0752688172043;0;80.6451612903226;37.6344086021505;26;0.544123119555948;26;0.273789971596126;0.649919850229777;0.725972744210141;19;153;0.5;NA;NA;Plein soleil;MP_GAR_AM_M4;1;2;14;2;3.51918252783333;0.833333333333333;1.95632419666667;0.5;0;174.321666666667;0.82;1.89;20;340;491;151;150;120.3;119.8;81;136;0.439584980164586;1.75727759248697;0;0;0;0;0;1;1;13.6;25.8;761;14
474;MP_GAR_AM_M5_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.102880673944343;0.594487808156904;0.811828643743763;0.4;4.875;4.6375;0.4125;0.1125;44.4444444444444;71.6049382716049;1.23456790123457;0;81.4814814814815;19.7530864197531;23;0.696977295079659;23;0.205927066173048;0.724521024985849;0.703868181100033;20;157;0;NA;NA;Plein soleil;MP_GAR_AM_M5;4;0;7;1;2.25654763333333;0;0.74305765;0.666666666666667;0;176.35;0.94;2.49;10;191;639;160;123;71;105.8;81;144;0.934469529397012;1.49998984610989;0;0;0;0;1;0;1;13.4;25.4;743;15
151;MP_GAR_AM_M7_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;2;0.158137044911254;0.659022115160113;0.748091739532937;0.483870967741935;3.74193548387097;5.5;0.5;0.0483870967741935;62.6666666666667;62.6666666666667;0;0;73.2394366197183;49.3333333333333;22;0.483285965220707;22;0.161648341459451;0.754189978045337;0.845163419059001;16;157;0;NA;NA;Plein soleil;MP_GAR_AM_M7;1;0;0;0;0.2;0;0;0.666666666666667;0;48.8;0.66;1.69;6;452;402;147;123;81.9;100.6;61;138;-2.1302880450507;1.84148477540294;0;1;0;0;0;1;1;13.7;25.4;696;14
152;MP_GAR_AV_B1_2014;2014;Biologique;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.163043985233065;0.668991419027898;0.721581891056914;0.6;5.032;4.576;0.528;0.264;66.9172932330827;80.4511278195489;4.51127819548872;0;79.6992481203008;17.2932330827068;35;0.646723853624058;35;0.222884115539861;0.748026244429898;0.732272514656742;31;156;0;NA;NA;Plein soleil;MP_GAR_AV_B1;4;0;3;1;0;0;0;0.5;0;7.5;0.85;2.11;22;146;508;325;252;206;321;76;141;1.63209291807112;1.75209934870526;0;0;0;0;0;0;1;13.4;24.5;716;16
162;MP_GAR_AV_B2_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.15560415132038;0.658500156777493;0.791459414148219;0.298507462686567;4.3134328358209;4.85074626865672;0.208955223880597;0.0447761194029851;33.7662337662338;68.8311688311688;3.8961038961039;5.19480519480519;81.8181818181818;36.3636363636364;20;0.49490191506998;20;0.165407304028195;0.729906609450943;0.785539749485807;14;148;0.5;NA;NA;Plein soleil;MP_GAR_AV_B2;5;4;6;2;1.30104124666667;0;1.54841271666667;0.5;0;206.421666666667;1;2.58;4;213;303;398;139;166.7;92.6;83;143;2.19654844858302;1.3809194274402;0;1;0;0;1;1;1;13.6;24.6;618;18
134;MP_GAR_AV_B3_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.114661020090989;0.466238279185853;0.847849291217875;0.458333333333333;5.18055555555556;4.73611111111111;0.541666666666667;0.208333333333333;61.7283950617284;28.3950617283951;11.1111111111111;0;71.6049382716049;35.8024691358025;23;0.48186205821811;23;0.223614404495052;0.768597442808605;0.780214660887072;17;156;0;NA;NA;Plein soleil;MP_GAR_AV_B3;3;0;13;1;0.817460316666667;0;1.46111116666667;0.833333333333333;0;114.586666666667;0.81;3.66;15;271;562;167;142;84.2;110.8;53;142;-1.06178135546684;1.81025604882823;0;0;0;0;0;1;1;13.9;24.5;641;12
250;MP_GAR_AV_S1_2014;2014;Biologique;Zone Sud-Ouest;ZSO;Maraichage;2;0.182864573939274;0.669133254693961;0.799139566945496;0.503937007874016;4.80314960629921;4.84251968503937;0.47244094488189;0.110236220472441;62.6865671641791;52.2388059701493;4.47761194029851;2.98507462686567;72.3880597014925;13.4328358208955;38;0.727674702187075;38;0.264169080093305;0.699547877581981;0.685484075116176;32;163;0.5;NA;NA;Plein soleil;MP_GAR_AV_S1;3;0;10;1;0;2.33333333333333;0;0.666666666666667;0;51.6666666666667;1.2;3.17;2;525;335;138;77;81.5;75.4;76;135;0.412219509261048;1.49790774329267;0;0;0;0;1;1;1;13.7;25.4;755;14
170;MP_GAR_AV_S2_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;Maraichage;2;0.115633902289947;0.742666367725564;0.834095700625067;0.461538461538462;4.11538461538462;5.76923076923077;0.384615384615385;0;70.2127659574468;76.5957446808511;2.12765957446809;0;91.4893617021277;10.6382978723404;15;0.416759751934317;15;0.238375024315805;0.765385868920202;0.621019868440579;9;162;0;NA;NA;Plein soleil;MP_GAR_AV_S2;1;0;5;1;1.16666666666667;0.166666666666667;7.149804;0.333333333333333;0;159.5;0.61;2.79;0;609;264;125;70;81.8;79.4;76;137;-1.83694025933496;1.63074182861481;0;1;0;1;0;0;1;13.8;25.2;732;14
324;MP_GAR_AV_S3_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;Maraichage;2;0.120244384028736;0.677548424290145;0.800124590905266;0.403508771929825;4.03508771929825;5.40350877192982;0.543859649122807;0;55.4054054054054;81.0810810810811;0;0;72.972972972973;29.7297297297297;22;0.61218171779289;22;0.172862068989741;0.74089702068578;0.780525938238949;16;148;0;NA;NA;Plein soleil;MP_GAR_AV_S3;4;0;0;0;0.5;0;5.5;0.333333333333333;0;96;0.29;1.64;5;345;442;156;115;84.3;97;83;133;-2.04703130209943;1.7873755579529;0;0;0;0;1;0;0;13.9;25.1;612;14
323;MP_GASC_AD_M1_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;2;0.141452954621679;0.78636023476651;0.768988323847814;0.366197183098592;5.01408450704225;5.01408450704225;0.366197183098592;0.0845070422535211;42.1052631578947;92.1052631578947;6.57894736842105;0;86.8421052631579;26.3157894736842;19;0.612210184718065;19;0.137524622303086;0.785020269980185;0.637957500000258;14;174;0;NA;NA;Plein soleil;MP_GASC_AD_M1;1;0;1;0;1;0;0;0.333333333333333;0;34.7166666666667;0.98;1.84;14;323;506;171;143;70;134.6;60;132;-0.30184011609017;1.27817520484681;0;0;0;0;0;1;1;13.6;24.8;927;16
150;MP_GASC_AD_M2_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;1;0.121589026318789;0.569493017497412;0.805748042808948;0.611650485436893;4.75728155339806;4.50485436893204;0.601941747572815;0.368932038834951;65.2542372881356;77.9661016949153;0.847457627118644;0;86.4406779661017;22.0338983050847;27;0.594547730173344;27;0.2462884963106;0.67522876648693;0.692139369218871;21;174;0;NA;NA;Plein soleil;MP_GASC_AD_M2;1;0;7;0;1.12444445;0;1;0.333333333333333;0;174.85;0.87;1.81;18;236;470;260;326;210;428;57;132;-1.6402880461865;0.715417151594757;0;0;0;0;0;1;1;12.5;24.9;1133;17
172;MP_GASC_AD_M3_2014;2014;Conventionnel;Zone Sud-Ouest;ZSO;GrandesCultures;1;0.160229453915303;0.655921363738503;0.806555767479291;0.516129032258065;5.11290322580645;4.88709677419355;0.532258064516129;0.209677419354839;71.6049382716049;100;0;0;91.358024691358;27.1604938271605;22;0.51632654517707;22;0.132245801353255;0.729502346513111;0.721555331363791;16;174;0.5;NA;NA;Plein soleil;MP_GASC_AD_M3;5;0;9;1;2.10361111666667;0;1.83333333333334;0.666666666666667;0;137.550733333333;0.63;1.33;10;226;536;239;152;76.2;134.4;63;133;-0.0868093664727052;1.48116920330017;0;1;0;0;1;0;0;13.2;24.9;919;17
247;MP_GASC_AD_M4_2014;2014;Biologique;Zone Sud-Ouest;ZSO;GrandesCultures;3;0.152862277456929;0.649213430669804;0.856639581212947;0.357142857142857;4.48214285714286;5.08928571428571;0.357142857142857;0.107142857142857;47.0588235294118;80.8823529411765;2.94117647058824;0;88.2352941176471;42.6470588235294;21;0.546830698730353;21;0.179520408752895;0.753538299604603;0.637704991821096;15;174;0;NA;NA;Plein soleil;MP_GASC_AD_M4;1;2;4;1;0;0;0;0.333333333333333;0;4.65416666666667;0.87;1.81;18;232;503;239;285;206;329;60;129;-0.214107943552257;1.52509609405789;0;0;0;0;0;1;1;13.2;24.9;905;18
